,_id,time,district,wards,price,square
1154,60955d4480686f1c9e310473,2021-03-30,Thanh Xuân,Nhân Chính,2300.0,80.0
1155,60955d4480686f1c9e310474,2021-03-30,Hà Đông,Phú La,2500.0,84.0
1156,60955d4580686f1c9e310475,2021-03-30,Nam Từ Liêm,Tây Mỗ,1995.0,54.0
1157,60955d4680686f1c9e310476,2021-03-30,Hoàng Mai,Thịnh Liệt,2300.0,89.0
1158,60955d4680686f1c9e310477,2021-03-30,Nam Từ Liêm,Tây Mỗ,1500.0,43.0
1159,60955d4780686f1c9e310478,2021-03-30,Nam Từ Liêm,Tây Mỗ,2200.0,70.0
1160,60955d4780686f1c9e310479,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,1400.0,55.0
1161,60955d4880686f1c9e31047a,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,3000.0,83.0
1162,60955d4980686f1c9e31047b,2021-03-30,Thanh Xuân,Thượng Đình,5375.0,125.0
1163,60955d4980686f1c9e31047c,2021-03-30,Hoàng Mai,Tân Mai,2500.0,65.0
1164,60955d4a80686f1c9e31047d,2021-03-30,Nam Từ Liêm,Tây Mỗ,2200.0,54.0
1165,60955d4a80686f1c9e31047e,2021-03-30,Long Biên,Sài Đồng,2100.0,76.0
1166,60955d4b80686f1c9e31047f,2021-03-30,Hoàng Mai,Thịnh Liệt,2550.0,85.0
1167,60955d4b80686f1c9e310480,2021-03-30,Hoàng Mai,Mai Động,1300.0,51.4
1168,60955d4c80686f1c9e310481,2021-03-30,Hà Đông,Kiến Hưng,2000.0,80.0
1169,60955d4c80686f1c9e310482,2021-03-30,Hoàng Mai,Thịnh Liệt,2350.0,87.0
1170,60955d4d80686f1c9e310483,2021-03-30,Hoàng Mai,Tương Mai,2400.0,78.0
1171,60955d4e80686f1c9e310484,2021-03-30,Hoàng Mai,Yên Sở,2800.0,84.0
1172,60955d4e80686f1c9e310485,2021-03-30,Nam Từ Liêm,Tây Mỗ,1600.0,43.0
1173,60955d4f80686f1c9e310486,2021-03-30,Nam Từ Liêm,Tây Mỗ,1200.0,30.0
1174,60955d4f80686f1c9e310487,2021-03-30,Hoàng Mai,Tân Mai,2200.0,78.0
1175,60955d5080686f1c9e310488,2021-03-30,Hoàng Mai,Tân Mai,2300.0,76.0
1176,60955d5080686f1c9e310489,2021-03-30,Thanh Xuân,Thanh Xuân Nam,1940.0,60.0
1177,60955d5180686f1c9e31048a,2021-03-30,Nam Từ Liêm,Mỹ Đình,2920.0,110.0
1178,60955d5280686f1c9e31048b,2021-03-30,Hoàng Mai,Mai Động,2100.0,85.0
1179,60955d5280686f1c9e31048c,2021-03-30,Hoàng Mai,Mai Động,2100.0,81.0
1180,60955d5380686f1c9e31048d,2021-03-30,Hai Bà Trưng,Vĩnh Tuy,2470.0,95.0
1181,60955d5380686f1c9e31048e,2021-03-30,Nam Từ Liêm,Mỹ Đình,3700.0,124.0
1182,60955d5480686f1c9e31048f,2021-03-30,Nam Từ Liêm,Mỹ Đình,2920.0,110.0
1183,60955d5480686f1c9e310490,2021-03-30,Bắc Từ Liêm,Cổ Nhuế,3100.0,102.0
1184,60955d5580686f1c9e310491,2021-03-30,Đống Đa,Kim Liên,2990.0,72.0
1185,60955d5680686f1c9e310492,2021-03-30,Nam Từ Liêm,Đại Mỗ,2590.0,81.0
1186,60955d5680686f1c9e310493,2021-03-30,Bắc Từ Liêm,Phú Diễn,480.0,42.0
1187,60955d5780686f1c9e310494,2021-03-30,Đống Đa,Trung Liệt,680.0,50.0
1188,60955d5780686f1c9e310495,2021-03-30,Bắc Từ Liêm,Cổ Nhuế 2,480.0,46.0
1189,60955d5880686f1c9e310496,2021-03-30,Đống Đa,Khương Thượng,650.0,45.0
1190,60955d5880686f1c9e310497,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,529.999,41.0
1191,60955d5980686f1c9e310498,2021-03-30,Cầu Giấy,Mai Dịch,520.0,33.0
1192,60955d5a80686f1c9e310499,2021-03-30,Đống Đa,Khâm Thiên,620.0,42.0
1193,60955d5a80686f1c9e31049a,2021-03-30,Đống Đa,Kim Liên,610.0,42.0
1194,60955d5b80686f1c9e31049b,2021-03-30,Đống Đa,Thịnh Quang,550.0,34.0
1195,60955d5b80686f1c9e31049c,2021-03-30,Bắc Từ Liêm,Phú Diễn,600.0,42.0
1196,60955d5c80686f1c9e31049d,2021-03-30,Bắc Từ Liêm,Phú Diễn,530.0,43.0
1197,60955d5c80686f1c9e31049e,2021-03-30,Ba Đình,Kim Mã,660.0,35.0
1198,60955d5d80686f1c9e31049f,2021-03-30,Đống Đa,Hàng Bột,630.0,34.0
1199,60955d5e80686f1c9e3104a0,2021-03-30,Ba Đình,Kim Mã,890.0,51.0
1200,60955d5e80686f1c9e3104a1,2021-03-30,Tây Hồ,Bưởi,850.0,46.0
1201,60955d5f80686f1c9e3104a2,2021-03-30,Đống Đa,Láng Hạ,3400.0,110.0
1202,60955d5f80686f1c9e3104a3,2021-03-30,Đống Đa,Khâm Thiên,590.0,34.0
1203,60955d6080686f1c9e3104a4,2021-03-30,Đống Đa,Nam Đồng,660.0,44.0
1204,60955d6080686f1c9e3104a5,2021-03-30,Ba Đình,Cống Vị,940.0,44.0
1205,60955d6180686f1c9e3104a6,2021-03-30,Đống Đa,Hàng Bột,640.0,42.0
1206,60955d6280686f1c9e3104a7,2021-03-30,Hoàng Mai,Lĩnh Nam,2200.0,95.0
1207,60955d6280686f1c9e3104a8,2021-03-30,Hà Đông,Mộ Lao,1600.0,66.0
1208,60955d6380686f1c9e3104a9,2021-03-30,Nam Từ Liêm,Mễ Trì,3900.0,120.0
1209,60955d6380686f1c9e3104aa,2021-03-30,Cầu Giấy,Mai Dịch,980.0,50.0
1210,60955d6480686f1c9e3104ab,2021-03-30,Đống Đa,Hàng Bột,630.0,34.0
1211,60955d6480686f1c9e3104ac,2021-03-30,Tây Hồ,Bưởi,780.0,45.0
1212,60955d6580686f1c9e3104ad,2021-03-30,Đống Đa,Trung Liệt,680.0,45.0
1213,60955d6680686f1c9e3104ae,2021-03-30,Đống Đa,Phương Liên,990.0,46.0
1214,60955d6680686f1c9e3104af,2021-03-30,Đống Đa,Nam Đồng,540.0,45.0
1215,60955d6780686f1c9e3104b0,2021-03-30,Ba Đình,Đội Cấn,660.0,31.0
1216,60955d6780686f1c9e3104b1,2021-03-30,Tây Hồ,Bưởi,980.0,45.0
1217,60955d6880686f1c9e3104b2,2021-03-30,Đống Đa,Ô Chợ Dừa,2200.0,61.0
1218,60955d6880686f1c9e3104b3,2021-03-30,Ba Đình,Cống Vị,710.0,50.0
1219,60955d6980686f1c9e3104b4,2021-03-30,Bắc Từ Liêm,Phúc Diễn,510.0,41.0
1220,60955d6a80686f1c9e3104b5,2021-03-30,Bắc Từ Liêm,Phúc Diễn,520.0,45.0
1221,60955d6a80686f1c9e3104b6,2021-03-30,Đống Đa,Hàng Bột,740.0,43.0
1222,60955d6b80686f1c9e3104b7,2021-03-30,Bắc Từ Liêm,Phú Diễn,510.0,33.0
1223,60955d6b80686f1c9e3104b8,2021-03-30,Cầu Giấy,Mai Dịch,1849.0,70.0
1224,60955d6c80686f1c9e3104b9,2021-03-30,Ba Đình,Liễu Giai,680.0,50.0
1225,60955d6c80686f1c9e3104ba,2021-03-30,Ba Đình,Vĩnh Phúc,660.0,31.0
1226,60955d6d80686f1c9e3104bb,2021-03-30,Đống Đa,Láng Hạ,3660.0,122.0
1227,60955d6d80686f1c9e3104bc,2021-03-30,Đống Đa,Khương Thượng,680.0,35.0
1228,60955d6e80686f1c9e3104bd,2021-03-30,Gia Lâm,Đa Tốn,1200.0,32.0
1229,60955d6f80686f1c9e3104be,2021-03-30,Ba Đình,Ngọc Hà,860.0,50.0
1230,60955d6f80686f1c9e3104bf,2021-03-30,Ba Đình,Vĩnh Phúc,680.0,32.0
1231,60955d7080686f1c9e3104c0,2021-03-30,Tây Hồ,Bưởi,680.0,35.0
1232,60955d7080686f1c9e3104c1,2021-03-30,Ba Đình,Giảng Võ,780.0,45.0
1233,60955d7180686f1c9e3104c2,2021-03-30,Đống Đa,Khâm Thiên,700.0,48.0
1234,60955d7180686f1c9e3104c3,2021-03-30,Tây Hồ,Bưởi,780.0,45.0
1235,60955d7280686f1c9e3104c4,2021-03-30,Ba Đình,Vĩnh Phúc,630.0,34.0
1236,60955d7380686f1c9e3104c5,2021-03-30,Đống Đa,Hàng Bột,890.0,48.0
1237,60955d7380686f1c9e3104c6,2021-03-30,Thanh Xuân,Khương Trung,650.0,35.0
1238,60955d7480686f1c9e3104c7,2021-03-30,Hai Bà Trưng,Đồng Tâm,760.0,35.0
1239,60955d7480686f1c9e3104c8,2021-03-30,Đống Đa,Phương Liên,670.0,35.0
1240,60955d7580686f1c9e3104c9,2021-03-30,Ba Đình,Đội Cấn,600.0,35.0
1241,60955d7580686f1c9e3104ca,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,650.0,35.0
1242,60955d7680686f1c9e3104cb,2021-03-30,Ba Đình,Ngọc Hà,780.0,32.0
1243,60955d7780686f1c9e3104cc,2021-03-30,Hai Bà Trưng,Phạm Đình Hổ,4674.0,114.0
1244,60955d7780686f1c9e3104cd,2021-03-30,Đống Đa,Cát Linh,620.0,30.0
1245,60955d7880686f1c9e3104ce,2021-03-30,Ba Đình,Vĩnh Phúc,650.0,50.0
1246,60955d7880686f1c9e3104cf,2021-03-30,Ba Đình,Đội Cấn,670.0,43.0
1247,60955d7980686f1c9e3104d0,2021-03-30,Ba Đình,Kim Mã,800.0,47.0
1248,60955d7980686f1c9e3104d1,2021-03-30,Đống Đa,Ngã Tư Sở,660.0,48.0
1249,60955d7a80686f1c9e3104d2,2021-03-30,Ba Đình,Đội Cấn,640.0,50.0
1250,60955d7b80686f1c9e3104d3,2021-03-30,Bắc Từ Liêm,Phúc Diễn,590.0,31.0
1251,60955d7b80686f1c9e3104d4,2021-03-30,Đống Đa,Hàng Bột,619.999,35.0
1252,60955d7c80686f1c9e3104d5,2021-03-30,Đống Đa,Khâm Thiên,610.0,34.0
1253,60955d7c80686f1c9e3104d6,2021-03-30,Đống Đa,Hàng Bột,710.0,42.0
1254,60955d7d80686f1c9e3104d7,2021-03-30,Đống Đa,Ngã Tư Sở,640.0,42.0
1255,60955d7d80686f1c9e3104d8,2021-03-30,Ba Đình,Ngọc Hà,690.0,32.0
1256,60955d7e80686f1c9e3104d9,2021-03-30,Bắc Từ Liêm,Xuân Tảo,1702.0,92.0
1257,60955d7f80686f1c9e3104da,2021-03-30,Thanh Xuân,Hạ Đình,810.0,54.0
1258,60955d7f80686f1c9e3104db,2021-03-30,Bắc Từ Liêm,Đông Ngạc,1545.0,92.0
1259,60955d8080686f1c9e3104dc,2021-03-30,Bắc Từ Liêm,Phú Diễn,540.0,45.0
1260,60955d8080686f1c9e3104dd,2021-03-30,Đống Đa,Ngã Tư Sở,710.0,33.0
1261,60955d8180686f1c9e3104de,2021-03-30,Đống Đa,Khương Thượng,730.0,42.0
1262,60955d8180686f1c9e3104df,2021-03-30,Bắc Từ Liêm,Phúc Diễn,450.0,33.0
1263,60955d8280686f1c9e3104e0,2021-03-30,Đống Đa,Ô Chợ Dừa,670.0,42.0
1264,60955d8380686f1c9e3104e1,2021-03-30,Đống Đa,Trung Tự,530.0,33.0
1265,60955d8380686f1c9e3104e2,2021-03-30,Cầu Giấy,Mai Dịch,490.0,45.0
1266,60955d8480686f1c9e3104e3,2021-03-30,Bắc Từ Liêm,Phú Diễn,570.0,42.0
1267,60955d8480686f1c9e3104e4,2021-03-30,Ba Đình,Vĩnh Phúc,760.0,46.0
1268,60955d8580686f1c9e3104e5,2021-03-30,Cầu Giấy,Trung Hòa,2600.0,88.0
1269,60955d8580686f1c9e3104e6,2021-03-30,Cầu Giấy,Dịch Vọng,1500.0,53.0
1270,60955d8680686f1c9e3104e7,2021-03-30,Tây Hồ,Phú Thượng,2450.0,78.0
1271,60955d8680686f1c9e3104e8,2021-03-30,Đống Đa,Khương Thượng,640.0,35.0
1272,60955d8780686f1c9e3104e9,2021-03-30,Đống Đa,Khương Thượng,750.0,46.0
1273,60955d8880686f1c9e3104ea,2021-03-30,Tây Hồ,Bưởi,760.0,46.0
1274,60955d8880686f1c9e3104eb,2021-03-30,Bắc Từ Liêm,Phúc Diễn,470.0,45.0
1275,60955d8980686f1c9e3104ec,2021-03-30,Ba Đình,Vĩnh Phúc,780.0,35.0
1276,60955d8980686f1c9e3104ed,2021-03-30,Thanh Xuân,Khương Trung,680.0,30.0
1277,60955d8a80686f1c9e3104ee,2021-03-30,Cầu Giấy,Mai Dịch,680.0,30.0
1278,60955d8a80686f1c9e3104ef,2021-03-30,Nam Từ Liêm,Phú Đô,999.0,50.0
1279,60955d8b80686f1c9e3104f0,2021-03-30,Hai Bà Trưng,Bạch Đằng,750.0,35.0
1280,60955d8c80686f1c9e3104f1,2021-03-30,Ba Đình,Liễu Giai,680.0,35.0
1281,60955d8c80686f1c9e3104f2,2021-03-30,Đống Đa,Hàng Bột,650.0,34.0
1282,60955d8d80686f1c9e3104f3,2021-03-30,Ba Đình,Vĩnh Phúc,800.0,35.0
1283,60955d8d80686f1c9e3104f4,2021-03-30,Tây Hồ,Xuân La,900.0,50.0
1284,60955d8e80686f1c9e3104f5,2021-03-30,Ba Đình,Liễu Giai,750.0,44.0
1285,60955d8e80686f1c9e3104f6,2021-03-30,Cầu Giấy,Trung Hòa,2796.0,116.5
1286,60955d8f80686f1c9e3104f7,2021-03-30,Bắc Từ Liêm,Đông Ngạc,3600.0,92.0
1287,60955d9080686f1c9e3104f8,2021-03-30,Hà Đông,La Khê,3100.0,150.0
1288,60955d9080686f1c9e3104f9,2021-03-30,Bắc Từ Liêm,Cổ Nhuế 1,3450.0,134.0
1289,60955d9180686f1c9e3104fa,2021-03-30,Ba Đình,Kim Mã,800.0,46.0
1290,60955d9180686f1c9e3104fb,2021-03-30,Đống Đa,Khâm Thiên,610.0,35.0
1291,60955d9280686f1c9e3104fc,2021-03-30,Nam Từ Liêm,Mỹ Đình 2,2200.0,97.0
1292,60955d9280686f1c9e3104fd,2021-03-30,Bắc Từ Liêm,Xuân Tảo,4300.0,92.0
1293,60955d9380686f1c9e3104fe,2021-03-30,Bắc Từ Liêm,Thụy Phương,590.0,33.0
1294,60955d9480686f1c9e3104ff,2021-03-30,Tây Hồ,Bưởi,680.0,36.0
1295,60955d9480686f1c9e310500,2021-03-30,Tây Hồ,Bưởi,600.0,35.0
1296,60955d9580686f1c9e310501,2021-03-30,Ba Đình,Kim Mã,890.0,50.0
1297,60955d9580686f1c9e310502,2021-03-30,Đống Đa,Trung Phụng,1050.0,47.0
1298,60955d9680686f1c9e310503,2021-03-30,Hoàng Mai,Vĩnh Hưng,1850.0,72.0
1299,60955d9680686f1c9e310504,2021-03-30,Cầu Giấy,Mai Dịch,1100.0,50.0
1300,60955d9780686f1c9e310505,2021-03-30,Đống Đa,Trung Tự,670.0,33.0
1301,60955d9880686f1c9e310506,2021-03-30,Đống Đa,Khương Thượng,840.0,46.0
1302,60955d9880686f1c9e310507,2021-03-30,Bắc Từ Liêm,Phú Diễn,480.0,45.0
1303,60955d9980686f1c9e310508,2021-03-30,Đống Đa,Ngã Tư Sở,770.0,46.0
1304,60955d9980686f1c9e310509,2021-03-30,Tây Hồ,Bưởi,780.0,49.0
1305,60955d9a80686f1c9e31050a,2021-03-30,Cầu Giấy,Dịch Vọng,3750.0,131.0
1306,60955d9a80686f1c9e31050b,2021-03-30,Đống Đa,Cát Linh,2350.0,100.0
1307,60955d9b80686f1c9e31050c,2021-03-30,Thanh Trì,Tả Thanh Oai,1200.0,60.0
1308,60955d9c80686f1c9e31050d,2021-03-30,Thanh Oai,Cự Khê,1050.0,65.0
1309,60955d9c80686f1c9e31050e,2021-03-30,Nam Từ Liêm,Tây Mỗ,2400.0,64.0
1310,60955d9d80686f1c9e31050f,2021-03-30,Nam Từ Liêm,Mễ Trì,4850.0,94.0
1311,60955d9d80686f1c9e310510,2021-03-30,Nam Từ Liêm,Mễ Trì,3200.0,72.0
1312,60955d9e80686f1c9e310511,2021-03-30,Nam Từ Liêm,Tây Mỗ,2500.0,82.0
1313,60955d9e80686f1c9e310512,2021-03-30,Bắc Từ Liêm,Xuân Đỉnh,650.0,42.0
1314,60955d9f80686f1c9e310513,2021-03-30,Bắc Từ Liêm,Xuân Tảo,3220.0,114.0
1315,60955da080686f1c9e310514,2021-03-30,Bắc Từ Liêm,Đông Ngạc,1250.0,62.0
1316,60955da080686f1c9e310515,2021-03-30,Bắc Từ Liêm,Phú Diễn,700.0,45.0
1317,60955da180686f1c9e310516,2021-03-30,Bắc Từ Liêm,Phú Diễn,500.0,28.0
1318,60955da180686f1c9e310517,2021-03-30,Bắc Từ Liêm,Phú Diễn,560.0,30.0
1319,60955da280686f1c9e310518,2021-03-30,Đan Phượng,Tân Lập,1100.0,59.0
1320,60955da280686f1c9e310519,2021-03-30,Đan Phượng,Tân Lập,1550.0,110.0
1321,60955da380686f1c9e31051a,2021-03-30,Gia Lâm,Bát Tràng,1550.0,45.0
1322,60955da480686f1c9e31051b,2021-03-30,Gia Lâm,Đa Tốn,1800.0,55.0
1323,60955da480686f1c9e31051c,2021-03-30,Gia Lâm,Đa Tốn,2930.0,86.0
1324,60955da580686f1c9e31051d,2021-03-30,Gia Lâm,Kiêu Kỵ,2160.0,80.0
1325,60955da580686f1c9e31051e,2021-03-30,Gia Lâm,Kiêu Kỵ,2130.0,81.0
1326,60955da680686f1c9e31051f,2021-03-30,Gia Lâm,Dương Xá,2100.0,70.0
1327,60955da680686f1c9e310520,2021-03-30,Gia Lâm,Đặng Xá,1500.0,70.0
1328,60955da780686f1c9e310521,2021-03-30,Hoài Đức,Kim Chung,1250.0,68.0
1329,60955da780686f1c9e310522,2021-03-30,Hoài Đức,Kim Chung,1300.0,80.0
1330,60955da880686f1c9e310523,2021-03-30,Cầu Giấy,Nghĩa Đô,700.0,43.0
1331,60955da980686f1c9e310524,2021-03-30,Ba Đình,Vĩnh Phúc,980.0,45.0
1332,60955da980686f1c9e310525,2021-03-30,Ba Đình,Cống Vị,1380.0,63.0
1333,60955daa80686f1c9e310526,2021-03-30,Ba Đình,Đội Cấn,1450.0,43.0
1334,60955daa80686f1c9e310527,2021-03-30,Ba Đình,Vĩnh Phúc,680.0,35.0
1335,60955dab80686f1c9e310528,2021-03-30,Hà Đông,Yết Kiêu,2300.0,70.0
1336,60955dab80686f1c9e310529,2021-03-30,Hà Đông,Phú La,3100.0,131.0
1337,60955dac80686f1c9e31052a,2021-03-30,Cầu Giấy,Trung Hòa,5700.0,148.0
1338,60955dad80686f1c9e31052b,2021-03-30,Cầu Giấy,Yên Hòa,5600.0,116.0
1339,60955dad80686f1c9e31052c,2021-03-30,Cầu Giấy,Trung Hòa,3800.0,95.0
1340,60955dae80686f1c9e31052d,2021-03-30,Hai Bà Trưng,Thanh Lương,700.0,43.0
1341,60955dae80686f1c9e31052e,2021-03-30,Hai Bà Trưng,Thanh Nhàn,800.0,32.0
1342,60955daf80686f1c9e31052f,2021-03-30,Hoàng Mai,Yên Sở,1800.0,70.0
1343,60955daf80686f1c9e310530,2021-03-30,Tây Hồ,Bưởi,650.0,46.0
1344,60955db080686f1c9e310531,2021-03-30,Thanh Xuân,Thanh Xuân Bắc,2500.0,110.0
1345,60955db180686f1c9e310532,2021-03-30,Thanh Xuân,Thượng Đình,1200.0,56.0
1346,60955db180686f1c9e310533,2021-03-30,Hai Bà Trưng,Quỳnh Lôi,13490.0,90.0
1347,60955db280686f1c9e310534,2021-03-30,Hà Đông,Vạn Phúc,4200.0,66.0
1348,60955db280686f1c9e310535,2021-03-30,Thanh Xuân,Thanh Xuân Trung,6000.0,55.0
1349,60955db380686f1c9e310536,2021-03-30,Long Biên,Đức Giang,9000.0,57.0
1350,60955db380686f1c9e310537,2021-03-30,Hai Bà Trưng,Lê Đại Hành,2990.0,21.0
1351,60955db480686f1c9e310538,2021-03-30,Thanh Trì,Tứ Hiệp,2600.0,37.0
1352,60955db580686f1c9e310539,2021-03-30,Thanh Xuân,Khương Đình,3400.0,62.0
1353,60955db580686f1c9e31053a,2021-03-30,Đống Đa,Láng Hạ,8450.0,50.0
1354,60955db680686f1c9e31053b,2021-03-30,Đống Đa,Láng Hạ,3300.0,30.0
1355,60955db680686f1c9e31053c,2021-03-30,Đống Đa,Phương Mai,4200.0,30.0
1356,60955db780686f1c9e31053d,2021-03-30,Đống Đa,Hàng Bột,4200.0,55.0
1357,60955db780686f1c9e31053e,2021-03-30,Cầu Giấy,Dịch Vọng Hậu,4500.0,42.0
1358,60955db880686f1c9e31053f,2021-03-30,Hoàng Mai,Hoàng Liệt,4500.0,50.0
1359,60955db980686f1c9e310540,2021-03-30,Hà Đông,Vạn Phúc,3400.0,49.0
1360,60955db980686f1c9e310541,2021-03-30,Hai Bà Trưng,Minh Khai,5950.0,52.0
1361,60955dba80686f1c9e310542,2021-03-30,Đống Đa,Khâm Thiên,2600.0,34.0
1362,60955dba80686f1c9e310543,2021-03-30,Hoàng Mai,Định Công,3050.0,30.0
1363,60955dbb80686f1c9e310544,2021-03-30,Hà Đông,Kiến Hưng,3300.0,51.0
1364,60955dbb80686f1c9e310545,2021-03-30,Thanh Xuân,Nhân Chính,3600.0,46.0
1365,60955dbc80686f1c9e310546,2021-03-30,Thanh Xuân,Khương Đình,4450.0,55.0
1366,60955dbd80686f1c9e310547,2021-03-30,Thanh Xuân,Hạ Đình,3350.0,40.0
1367,60955dbd80686f1c9e310548,2021-03-30,Hà Đông,Kiến Hưng,2370.0,38.0
1368,60955dbe80686f1c9e310549,2021-03-30,Hai Bà Trưng,Thanh Lương,11000.0,90.0
1369,60955dbe80686f1c9e31054a,2021-03-30,Thanh Xuân,Nhân Chính,3700.0,35.0
1370,60955dbf80686f1c9e31054b,2021-03-30,Đống Đa,Ngã Tư Sở,5500.0,61.0
1371,60955dbf80686f1c9e31054c,2021-03-30,Hoàng Mai,Lĩnh Nam,2350.0,35.0
1372,60955dc080686f1c9e31054d,2021-03-30,Mỹ Đức,Hùng Tiến,700.0,150.0
1373,60955dc080686f1c9e31054e,2021-03-30,Thanh Xuân,Kim Giang,3900.0,22.0
1374,60955dc180686f1c9e31054f,2021-03-30,Hoàng Mai,Hoàng Liệt,2500.0,44.0
1375,60955dc280686f1c9e310550,2021-03-30,Hoàng Mai,Định Công,3000.0,30.0
1376,60955dc280686f1c9e310551,2021-03-30,Gia Lâm,Trâu Quỳ,17900.0,89.0
1377,60955dc380686f1c9e310552,2021-03-30,Ba Đình,Đội Cấn,3800.0,42.0
1378,60955dc380686f1c9e310553,2021-03-30,Hoàng Mai,Định Công,3000.0,36.0
1379,60955dc480686f1c9e310554,2021-03-30,Hai Bà Trưng,Đống Mác,3850.0,68.0
1380,60955dc480686f1c9e310555,2021-03-30,Đống Đa,Văn Miếu,3800.0,33.0
1381,60955dc580686f1c9e310556,2021-03-30,Hà Đông,La Khê,2600.0,30.0
1382,60955dc680686f1c9e310557,2021-03-30,Bắc Từ Liêm,Phú Diễn,7200.0,50.0
1383,60955dc680686f1c9e310558,2021-03-30,Tây Hồ,Thụy Khuê,3000.0,33.0
1384,60955dc780686f1c9e310559,2021-03-30,Đống Đa,Ô Chợ Dừa,1500.0,68.0
1385,60955dc780686f1c9e31055a,2021-03-30,Đống Đa,Quang Trung,6250.0,45.0
1386,60955dc880686f1c9e31055b,2021-03-30,Cầu Giấy,Nghĩa Đô,3950.0,36.0
1387,60955dc880686f1c9e31055c,2021-03-30,Thanh Xuân,Thanh Xuân Nam,4600.0,50.0
1388,60955dc980686f1c9e31055d,2021-03-30,Bắc Từ Liêm,Xuân Tảo,3550.0,35.0
1389,60955dca80686f1c9e31055e,2021-03-30,Nam Từ Liêm,Mỹ Đình 1,7800.0,60.0
1390,60955dca80686f1c9e31055f,2021-03-30,Thanh Xuân,Kim Giang,35000.0,200.0
1391,60955dcb80686f1c9e310560,2021-03-30,Hoàng Mai,Định Công,3600.0,37.0
1392,60955dcb80686f1c9e310561,2021-03-30,Đống Đa,Văn Chương,8800.0,73.0
1393,60955dcc80686f1c9e310562,2021-03-30,Hoàng Mai,Tương Mai,3200.0,51.0
1394,60955dcc80686f1c9e310563,2021-03-30,Đống Đa,Ngã Tư Sở,4000.0,30.0
1395,60955dcd80686f1c9e310564,2021-03-30,Cầu Giấy,Nghĩa Tân,4350.0,45.0
1396,60955dce80686f1c9e310565,2021-03-30,Hoàng Mai,Đại Kim,7800.0,52.0
1397,60955dce80686f1c9e310566,2021-03-30,Hà Đông,Mộ Lao,5990.0,60.0
1398,60955dcf80686f1c9e310567,2021-03-30,Hà Đông,Kiến Hưng,3450.0,50.0
1399,60955dcf80686f1c9e310568,2021-03-30,Hoàng Mai,Định Công,2300.0,35.0
1400,60955dd080686f1c9e310569,2021-03-30,Cầu Giấy,Yên Hòa,4000.0,50.0
1401,60955dd080686f1c9e31056a,2021-03-30,Hoàn Kiếm,Hàng Mã,13000.0,50.0
1402,60955dd180686f1c9e31056b,2021-03-30,Hai Bà Trưng,Bạch Mai,4500.0,37.0
1403,60955dd280686f1c9e31056c,2021-03-30,Đống Đa,Thịnh Quang,1800.0,25.0
1404,60955dd280686f1c9e31056d,2021-03-30,Đống Đa,Láng Thượng,3800.0,39.0
1405,60955dd380686f1c9e31056e,2021-03-30,Đống Đa,Thổ Quan,7300.0,50.0
1406,60955dd380686f1c9e31056f,2021-03-30,Nam Từ Liêm,Cầu Diễn,4100.0,45.0
1407,60955dd480686f1c9e310570,2021-03-30,Hoàng Mai,Lĩnh Nam,2400.0,32.0
1408,60955dd480686f1c9e310571,2021-03-30,Cầu Giấy,Nghĩa Đô,4350.0,37.0
1409,60955dd580686f1c9e310572,2021-03-30,Hai Bà Trưng,Thanh Lương,2300.0,30.0
1410,60955dd680686f1c9e310573,2021-03-30,Thanh Xuân,Khương Mai,10200.0,75.0
1411,60955dd680686f1c9e310574,2021-03-30,Tây Hồ,Xuân La,2900.0,35.0
1412,60955dd780686f1c9e310575,2021-03-30,Đống Đa,Láng Thượng,7700.0,65.0
1413,60955dd780686f1c9e310576,2021-03-30,Đống Đa,Láng Thượng,4500.0,50.0
1414,60955dd880686f1c9e310577,2021-03-30,Nam Từ Liêm,Trung Văn,2750.0,55.0
1415,60955dd880686f1c9e310578,2021-03-30,Thanh Xuân,Hạ Đình,4000.0,46.0
1416,60955dd980686f1c9e310579,2021-03-30,Long Biên,Việt Hưng,3200.0,32.0
1417,60955dda80686f1c9e31057a,2021-03-30,Hoàng Mai,Hoàng Văn Thụ,5600.0,40.0
1418,60955dda80686f1c9e31057b,2021-03-30,Hà Đông,La Khê,8900.0,90.0
1419,60955ddb80686f1c9e31057c,2021-03-30,Hoàng Mai,Giáp Bát,9000.0,66.0
1420,60955ddb80686f1c9e31057d,2021-03-30,Hoàng Mai,Đại Kim,3500.0,34.0
1421,60955ddc80686f1c9e31057e,2021-03-30,Cầu Giấy,Yên Hòa,9450.0,44.0
1422,60955ddc80686f1c9e31057f,2021-03-30,Thanh Xuân,Khương Trung,3700.0,35.0
1423,60955ddd80686f1c9e310580,2021-03-30,Hai Bà Trưng,Trương Định,2600.0,50.0
1424,60955dde80686f1c9e310581,2021-03-30,Hoàng Mai,Tân Mai,3000.0,52.0
1425,60955dde80686f1c9e310582,2021-03-30,Cầu Giấy,Yên Hòa,10000.0,100.0
1426,60955ddf80686f1c9e310583,2021-03-30,Cầu Giấy,Yên Hòa,3000.0,37.0
1427,60955ddf80686f1c9e310584,2021-03-30,Cầu Giấy,Yên Hòa,15700.0,100.0
1428,60955de080686f1c9e310585,2021-03-30,Hoàng Mai,Định Công,4300.0,43.0
