_id,wards,district,price,square
60636778a53eefd10923b163,Phường Mai Động,Quận Hoàng Mai,2750.0,30.0
60636779a53eefd10923b164,Phường Yên Sở,Quận Hoàng Mai,2350.0,30.0
6063677aa53eefd10923b165,Thị Trấn Văn Điển,Huyện Thanh Trì,2650.0,39.0
6063677ba53eefd10923b166,Phường Lĩnh Nam,Quận Hoàng Mai,2600.0,46.0
6063677ba53eefd10923b167,Phường Giáp Bát,Quận Hoàng Mai,2000.0,50.0
6063677ca53eefd10923b168,Phường Yên Sở,Quận Hoàng Mai,3350.0,65.0
6063677da53eefd10923b169,Phường Yên Sở,Quận Hoàng Mai,3450.0,39.0
6063677ea53eefd10923b16a,Phường Thanh Trì,Quận Hoàng Mai,2200.0,30.0
6063677fa53eefd10923b16b,Phường Bưởi,Quận Tây Hồ,8400.0,55.0
6063677fa53eefd10923b16c,Phường Thanh Trì,Quận Hoàng Mai,2850.0,30.0
60636780a53eefd10923b16d,Phường Thượng Đình,Quận Thanh Xuân,5700.0,67.0
60636781a53eefd10923b16e,Phường Nghĩa Tân,Quận Cầu Giấy,0.0,91.0
60636782a53eefd10923b16f,Phường Giáp Bát,Quận Hoàng Mai,3200.0,58.0
60636783a53eefd10923b170,Phường Lĩnh Nam,Quận Hoàng Mai,2380.0,46.0
60636783a53eefd10923b171,Phường Trung Phụng,Quận Đống Đa,6700.0,60.0
60688794131b7154f9ef114c,Khương Trung,Thanh Xuân,3500.0,32.0
60688797131b7154f9ef114d,Phú Lãm,Hà Đông,1750.0,40.0
60688798131b7154f9ef114e,Nhân Chính,Thanh Xuân,2600.0,46.0
60688798131b7154f9ef114f,Nhân Chính,Thanh Xuân,2600.0,46.0
60688799131b7154f9ef1150,Bùi Thị Xuân,Hai Bà Trưng,7450.0,60.0
60688799131b7154f9ef1151,Ngọc Thụy,Long Biên,374.0,91.0
6068879a131b7154f9ef1152,Ô Chợ Dừa,Đống Đa,21500.0,18.0
6068879a131b7154f9ef1153,Ô Chợ Dừa,Đống Đa,21500.0,18.0
6068879c131b7154f9ef1154,Láng Thượng,Đống Đa,3750.0,40.0
6068879d131b7154f9ef1155,Phương Mai,Đống Đa,1000.0,28.0
6068879e131b7154f9ef1156,Phương Mai,Đống Đa,1000.0,28.0
6068879f131b7154f9ef1157,Bùi Thị Xuân,Hai Bà Trưng,24500.0,50.0
606887a3131b7154f9ef1158,Đại Kim,Hoàng Mai,2000.0,200.0
606887a3131b7154f9ef1159,Quan Hoa,Cầu Giấy,8500.0,60.0
606887a5131b7154f9ef115a,Bạch Mai,Hai Bà Trưng,26000.0,75.0
606887a6131b7154f9ef115b,Bưởi,Tây Hồ,32000.0,210.0
606887a6131b7154f9ef115c,Bùi Thị Xuân,Hai Bà Trưng,26000.0,50.0
606887a6131b7154f9ef115d,Láng Hạ,Đống Đa,23000.0,50.0
606887a7131b7154f9ef115e,Bạch Mai,Hai Bà Trưng,28000.0,90.0
606887a7131b7154f9ef115f,Quảng An,Tây Hồ,30000.0,257.0
606887a7131b7154f9ef1160,Đồng Tâm,Hai Bà Trưng,22000.0,75.0
606887a8131b7154f9ef1161,Phố Huế,Hai Bà Trưng,32000.0,60.0
606887a9131b7154f9ef1162,Đồng Tâm,Hai Bà Trưng,24000.0,75.0
606887a9131b7154f9ef1163,Thanh Nhàn,Hai Bà Trưng,31300.0,168.0
606887aa131b7154f9ef1164,Hoàng Văn Thụ,Hoàng Mai,3230.0,43.0
606887ac131b7154f9ef1165,Quan Hoa,Cầu Giấy,8500.0,60.0
606887ad131b7154f9ef1166,Vĩnh Phúc,Ba Đình,980.0,30.0
606887af131b7154f9ef1167,Ô Chợ Dừa,Đống Đa,760.0,55.0
606887af131b7154f9ef1168,Xuân La,Tây Hồ,54.0,76.0
606887b0131b7154f9ef1169,Bùi Thị Xuân,Hai Bà Trưng,13000.0,185.0
606887b0131b7154f9ef116a,Khương Trung,Thanh Xuân,3500.0,32.0
606887b1131b7154f9ef116b,Bùi Thị Xuân,Hai Bà Trưng,13000.0,185.0
606887b4131b7154f9ef116c,Đồng Tâm,Hai Bà Trưng,3400.0,35.0
606887b4131b7154f9ef116d,Láng Hạ,Đống Đa,3500.0,64.0
606887b5131b7154f9ef116e,Dịch Vọng Hậu,Cầu Giấy,8500.0,41.0
606887b5131b7154f9ef116f,Dịch Vọng Hậu,Cầu Giấy,8500.0,41.0
606887b5131b7154f9ef1170,Mỹ Đình,Từ Liêm,6400.0,58.0
606887b6131b7154f9ef1171,Mỹ Đình,Từ Liêm,6400.0,58.0
606887b6131b7154f9ef1172,Văn Miếu,Đống Đa,21000.0,100.0
606887b6131b7154f9ef1173,Nam Đồng,Đống Đa,8950.0,45.0
606887b8131b7154f9ef1174,Nhân Chính,Thanh Xuân,3650.0,50.0
606887b8131b7154f9ef1175,Trung Liệt,Đống Đa,6000.0,55.0
606887b9131b7154f9ef1176,Quảng An,Tây Hồ,25600.0,120.0
606887ba131b7154f9ef1177,Phương Mai,Đống Đa,8000.0,50.0
606887ba131b7154f9ef1178,Nghĩa Đô,Cầu Giấy,26000.0,25.0
606887ba131b7154f9ef1179,Trung Liệt,Đống Đa,6000.0,55.0
606887bb131b7154f9ef117a,Phương Mai,Đống Đa,8000.0,50.0
606887bb131b7154f9ef117b,Khương Thượng,Đống Đa,2100.0,25.0
606887bc131b7154f9ef117c,Minh Khai,Hai Bà Trưng,31.0,76.0
606887bc131b7154f9ef117d,Đại Mỗ,Từ Liêm,2100.0,70.0
606887bc131b7154f9ef117e,Trung Liệt,Đống Đa,6000.0,55.0
606887bd131b7154f9ef117f,Phương Mai,Đống Đa,8000.0,50.0
606887bd131b7154f9ef1180,Trung Liệt,Đống Đa,6000.0,55.0
606887be131b7154f9ef1181,Trung Liệt,Đống Đa,6000.0,55.0
606887be131b7154f9ef1182,Hoàng Liệt,Hoàng Mai,4200.0,35.0
606887bf131b7154f9ef1183,Nghĩa Đô,Cầu Giấy,26000.0,25.0
606887bf131b7154f9ef1184,Trung Liệt,Đống Đa,6000.0,55.0
606887bf131b7154f9ef1185,Minh Khai,Hai Bà Trưng,3750.0,55.0
606887c0131b7154f9ef1186,Giảng Võ,Ba Đình,650.0,363.0
606887c0131b7154f9ef1187,Quảng An,Tây Hồ,310.0,146.0
606887c0131b7154f9ef1188,Trung Hòa,Cầu Giấy,8500.0,75.0
606887c1131b7154f9ef1189,Nghĩa Đô,Cầu Giấy,26000.0,25.0
606887c1131b7154f9ef118a,Trung Hòa,Cầu Giấy,40000.0,36.0
606887c2131b7154f9ef118b,Phương Mai,Đống Đa,8000.0,50.0
606887c2131b7154f9ef118c,Định Công,Hoàng Mai,900.0,32.0
606887c3131b7154f9ef118d,Phương Mai,Đống Đa,8000.0,50.0
606887c3131b7154f9ef118e,Phương Mai,Đống Đa,8000.0,50.0
606887c3131b7154f9ef118f,Thụy Khuê,Tây Hồ,33000.0,40.0
606887c4131b7154f9ef1190,Đội Cấn,Ba Đình,65.0,363.0
606887c5131b7154f9ef1191,Thụy Khuê,Tây Hồ,33000.0,40.0
606887c5131b7154f9ef1192,Trương Định,Hai Bà Trưng,3950.0,55.0
606887c6131b7154f9ef1193,Khương Đình,Thanh Xuân,3800.0,57.0
606887c6131b7154f9ef1194,Dịch Vọng,Cầu Giấy,100.0,60.0
606887c7131b7154f9ef1195,Phan Chu Trinh,Hoàn Kiếm,11500.0,45.0
606887c7131b7154f9ef1196,Tương Mai,Hoàng Mai,4500.0,68.0
606887c8131b7154f9ef1197,Xuân Đỉnh,Từ Liêm,550.0,35.0
606887c8131b7154f9ef1198,Dịch Vọng,Cầu Giấy,550.0,35.0
606887c9131b7154f9ef1199,Nhật Tân,Tây Hồ,15300.0,85.0
606887ca131b7154f9ef119a,Gia Thụy,Long Biên,7900.0,140.0
606887cb131b7154f9ef119b,Phú La,Hà Đông,12990.0,100.0
606887cb131b7154f9ef119c,Trung Liệt,Đống Đa,280.0,28.0
606887cb131b7154f9ef119d,Khương Thượng,Đống Đa,7.0,1.0
606887cc131b7154f9ef119e,Ngọc Lâm,Long Biên,3200.0,60.0
606887cd131b7154f9ef119f,Nhân Chính,Thanh Xuân,3650.0,50.0
606887cd131b7154f9ef11a0,Nhân Chính,Thanh Xuân,3650.0,50.0
606887ce131b7154f9ef11a1,Giáp Bát,Hoàng Mai,55000.0,260.0
606887ce131b7154f9ef11a2,Ngọc Lâm,Long Biên,3200.0,60.0
606887cf131b7154f9ef11a3,Khương Trung,Thanh Xuân,4500.0,43.0
606887cf131b7154f9ef11a4,Hạ Đình,Thanh Xuân,45000.0,110.0
606887d0131b7154f9ef11a5,Thịnh Quang,Đống Đa,9200.0,51.0
606887d1131b7154f9ef11a6,Nghĩa Đô,Cầu Giấy,9600.0,46.0
606887d1131b7154f9ef11a7,Nghĩa Đô,Cầu Giấy,9600.0,50.0
606887d1131b7154f9ef11a8,Nghĩa Đô,Cầu Giấy,9600.0,46.0
606887d2131b7154f9ef11a9,Giảng Võ,Ba Đình,650.0,363.0
606887d3131b7154f9ef11aa,Dịch Vọng,Cầu Giấy,11700.0,78.0
606887d3131b7154f9ef11ab,Yên Hòa,Cầu Giấy,67000.0,245.0
606887d3131b7154f9ef11ac,Dịch Vọng,Cầu Giấy,11700.0,78.0
606887d4131b7154f9ef11ad,Dịch Vọng,Cầu Giấy,11700.0,78.0
606887d4131b7154f9ef11ae,Quảng An,Tây Hồ,30000.0,115.0
606887d4131b7154f9ef11af,Quảng An,Tây Hồ,30000.0,115.0
606887d5131b7154f9ef11b0,Phú La,Hà Đông,22000.0,150.0
606887d5131b7154f9ef11b1,Liễu Giai,Ba Đình,4300.0,43.0
606887d6131b7154f9ef11b2,Đội Cấn,Ba Đình,650.0,363.0
606887d7131b7154f9ef11b3,Yên Hòa,Cầu Giấy,67000.0,245.0
606887d7131b7154f9ef11b4,Quảng An,Tây Hồ,30000.0,115.0
606887d8131b7154f9ef11b5,Xuân Đỉnh,Từ Liêm,3300.0,35.0
606887d8131b7154f9ef11b6,Nghĩa Đô,Cầu Giấy,9600.0,48.0
606887d8131b7154f9ef11b7,Xuân Đỉnh,Từ Liêm,3300.0,33.0
606887d9131b7154f9ef11b8,Xuân Đỉnh,Từ Liêm,3300.0,35.0
606887d9131b7154f9ef11b9,Xuân Đỉnh,Từ Liêm,3300.0,42.0
606887d9131b7154f9ef11ba,Nghĩa Đô,Cầu Giấy,9600.0,46.0
606887da131b7154f9ef11bb,Ô Chợ Dừa,Đống Đa,30.0,35.0
606887da131b7154f9ef11bc,Yên Hòa,Cầu Giấy,5600.0,42.0
606887db131b7154f9ef11bd,Bồ Đề,Long Biên,5900.0,52.0
606887db131b7154f9ef11be,Thanh Liệt,Thanh Trì,3650.0,45.0
606887db131b7154f9ef11bf,Thanh Lương,Hai Bà Trưng,7100.0,52.0
606887db131b7154f9ef11c0,Bồ Đề,Long Biên,5900.0,52.0
606887dc131b7154f9ef11c1,Nghĩa Đô,Cầu Giấy,10800.0,50.0
606887dc131b7154f9ef11c2,Xuân Đỉnh,Từ Liêm,3300.0,42.0
606887dd131b7154f9ef11c3,Nam Đồng,Đống Đa,33.0,90.0
606887e0131b7154f9ef11c4,Thanh Liệt,Thanh Trì,3650.0,45.0
606887e2131b7154f9ef11c5,Phố Huế,Hai Bà Trưng,29.0,75.0
606887e2131b7154f9ef11c6,Bồ Đề,Long Biên,3150.0,32.0
606887e4131b7154f9ef11c7,Phương Liên,Đống Đa,3400.0,40.0
606887e4131b7154f9ef11c8,Bồ Đề,Long Biên,49.0,87.0
606887e5131b7154f9ef11c9,Bùi Thị Xuân,Hai Bà Trưng,7450.0,60.0
606887e5131b7154f9ef11ca,Bồ Đề,Long Biên,7400.0,40.0
606887e5131b7154f9ef11cb,Tân Mai,Hoàng Mai,3000.0,35.0
606887e6131b7154f9ef11cc,Ô Chợ Dừa,Đống Đa,30.0,35.0
606887e6131b7154f9ef11cd,Xuân Đỉnh,Từ Liêm,3300.0,40.0
606887e6131b7154f9ef11ce,Xuân Đỉnh,Từ Liêm,3300.0,35.0
606887e7131b7154f9ef11cf,Nghĩa Đô,Cầu Giấy,8800.0,50.0
606887ea131b7154f9ef11d0,Mỹ Đình,Từ Liêm,45000.0,260.0
606887ea131b7154f9ef11d1,Thanh Xuân Bắc,Thanh Xuân,31000.0,73.0
606887ea131b7154f9ef11d2,Nguyễn Trãi,Hà Đông,19000.0,180.0
606887eb131b7154f9ef11d3,Thượng Thanh,Long Biên,4700.0,45.0
606887ec131b7154f9ef11d4,Minh Khai,Hai Bà Trưng,2300.0,42.0
606887ed131b7154f9ef11d5,Xuân La,Tây Hồ,50.0,111.0
606887ed131b7154f9ef11d6,Dịch Vọng,Cầu Giấy,8800.0,41.0
606887ee131b7154f9ef11d7,Mễ Trì,Từ Liêm,42500.0,110.0
606887ee131b7154f9ef11d8,Dịch Vọng,Cầu Giấy,8800.0,41.0
606887ef131b7154f9ef11d9,Mễ Trì,Từ Liêm,42500.0,110.0
606887ef131b7154f9ef11da,Mễ Trì,Từ Liêm,42500.0,110.0
606887ef131b7154f9ef11db,Phương Mai,Đống Đa,1700.0,15.0
606887f0131b7154f9ef11dc,Phúc Lợi,Long Biên,1750.0,78.0
606887f0131b7154f9ef11dd,Phương Mai,Đống Đa,1700.0,15.0
606887f1131b7154f9ef11de,Vĩnh Tuy,Hai Bà Trưng,360.0,30.0
606887f2131b7154f9ef11df,Dịch Vọng,Cầu Giấy,8800.0,41.0
606887f2131b7154f9ef11e0,Nghĩa Đô,Cầu Giấy,32000.0,110.0
606887f2131b7154f9ef11e1,Trung Hòa,Cầu Giấy,41500.0,137.0
606887f3131b7154f9ef11e2,Nghĩa Đô,Cầu Giấy,33000.0,170.0
606887f4131b7154f9ef11e3,Yên Hòa,Cầu Giấy,13500.0,68.0
606887f7131b7154f9ef11e4,Phú Thượng,Tây Hồ,18000.0,200.0
606887f9131b7154f9ef11e5,Hoàng Văn Thụ,Hoàng Mai,2100.0,30.0
606887fa131b7154f9ef11e6,Hoàng Văn Thụ,Hoàng Mai,3000.0,30.0
606887fb131b7154f9ef11e7,Đội Cấn,Ba Đình,65.0,363.0
606887fc131b7154f9ef11e8,Hàng Bột,Đống Đa,26500.0,25.0
606887fc131b7154f9ef11e9,Hoàng Văn Thụ,Hoàng Mai,3000.0,30.0
606887fd131b7154f9ef11ea,Hàng Bột,Đống Đa,26500.0,25.0
606887fd131b7154f9ef11eb,Ngã Tư Sở,Đống Đa,1450.0,50.0
606887fe131b7154f9ef11ec,Phạm Đình Hổ,Hai Bà Trưng,3380.0,42.0
60688800131b7154f9ef11ed,Dịch Vọng,Cầu Giấy,100.0,60.0
60688801131b7154f9ef11ee,Tương Mai,Hoàng Mai,3500.0,40.0
60688801131b7154f9ef11ef,Thanh Lương,Hai Bà Trưng,8200.0,87.0
60688803131b7154f9ef11f0,Nghĩa Đô,Cầu Giấy,9600.0,50.0
60688803131b7154f9ef11f1,Thanh Xuân Nam,Thanh Xuân,7800.0,40.0
60688804131b7154f9ef11f2,Phú La,Hà Đông,11680.0,100.0
60688804131b7154f9ef11f3,Cổ Nhuế,Từ Liêm,2900.0,37.0
60688806131b7154f9ef11f4,Dịch Vọng,Cầu Giấy,8800.0,90.0
60688807131b7154f9ef11f5,Nghĩa Đô,Cầu Giấy,12000.0,62.0
60688807131b7154f9ef11f6,Dịch Vọng,Cầu Giấy,11500.0,49.0
60688808131b7154f9ef11f7,Đại Kim,Hoàng Mai,7300.0,65.0
60688808131b7154f9ef11f8,Thanh Xuân Nam,Thanh Xuân,7800.0,1.0
60688809131b7154f9ef11f9,Cổ Nhuế,Từ Liêm,2900.0,37.0
60688809131b7154f9ef11fa,Quảng An,Tây Hồ,17100.0,110.0
6068880a131b7154f9ef11fb,Trung Liệt,Đống Đa,4750.0,44.0
6068880a131b7154f9ef11fc,Nghĩa Tân,Cầu Giấy,10500.0,69.0
6068880b131b7154f9ef11fd,Nghĩa Tân,Cầu Giấy,10500.0,69.0
6068880b131b7154f9ef11fe,Nhân Chính,Thanh Xuân,3650.0,50.0
6068880b131b7154f9ef11ff,Thạch Bàn,Long Biên,4300.0,60.0
6068880c131b7154f9ef1200,Ngọc Khánh,Ba Đình,45000.0,200.0
6068880c131b7154f9ef1201,Thụy Khuê,Tây Hồ,28500.0,120.0
6068880d131b7154f9ef1202,Ngọc Thụy,Long Biên,7900.0,110.0
6068880e131b7154f9ef1203,Giáp Bát,Hoàng Mai,7000.0,65.0
6068880f131b7154f9ef1204,Tây Mỗ,Từ Liêm,240.0,60.0
60688810131b7154f9ef1205,Trung Liệt,Đống Đa,7200.0,50.0
60688811131b7154f9ef1206,Ngọc Hà,Ba Đình,13400.0,60.0
60688811131b7154f9ef1207,Trung Văn,Từ Liêm,2360.0,91.0
60688812131b7154f9ef1208,Dịch Vọng,Cầu Giấy,4900.0,54.0
60688812131b7154f9ef1209,Dịch Vọng,Cầu Giấy,4900.0,54.0
60688813131b7154f9ef120a,Trung Văn,Từ Liêm,2360.0,91.0
60688814131b7154f9ef120b,Dịch Vọng,Cầu Giấy,8000.0,60.0
60688814131b7154f9ef120c,Dịch Vọng,Cầu Giấy,8000.0,60.0
60688815131b7154f9ef120d,Mỹ Đình,Từ Liêm,3000.0,132.0
60688815131b7154f9ef120e,Đội Cấn,Ba Đình,11300.0,102.0
60688816131b7154f9ef120f,Nghĩa Đô,Cầu Giấy,4200.0,32.0
60688817131b7154f9ef1210,Vĩnh Phúc,Ba Đình,980.0,30.0
60688817131b7154f9ef1211,Trương Định,Hai Bà Trưng,14000.0,70.0
60688818131b7154f9ef1212,Dịch Vọng,Cầu Giấy,4800.0,55.0
60688818131b7154f9ef1213,Dịch Vọng,Cầu Giấy,4800.0,55.0
60688819131b7154f9ef1214,Lê Đại Hành,Hai Bà Trưng,14000.0,43.0
60688819131b7154f9ef1215,Láng Hạ,Đống Đa,4700.0,200.0
6068881b131b7154f9ef1216,Bồ Đề,Long Biên,7900.0,110.0
6068881c131b7154f9ef1217,Nghĩa Đô,Cầu Giấy,4200.0,32.0
6068881c131b7154f9ef1218,La Khê,Hà Đông,3.9,200.0
6068881e131b7154f9ef1219,Mễ Trì,Từ Liêm,47000.0,170.0
6068881e131b7154f9ef121a,Mễ Trì,Từ Liêm,47000.0,170.0
6068881f131b7154f9ef121b,Mễ Trì,Từ Liêm,47000.0,170.0
60688820131b7154f9ef121c,Ô Chợ Dừa,Đống Đa,6400.0,45.0
60688821131b7154f9ef121d,La Khê,Hà Đông,7500.0,60.0
60688822131b7154f9ef121e,La Khê,Hà Đông,7500.0,60.0
60688822131b7154f9ef121f,Ngọc Lâm,Long Biên,2300.0,35.0
60688823131b7154f9ef1220,Gia Thụy,Long Biên,7500.0,70.0
60688824131b7154f9ef1221,Thịnh Quang,Đống Đa,5500.0,50.0
60688825131b7154f9ef1222,Nghĩa Đô,Cầu Giấy,9600.0,50.0
60688825131b7154f9ef1223,Nghĩa Đô,Cầu Giấy,9600.0,46.0
60688826131b7154f9ef1224,Xuân Đỉnh,Từ Liêm,3300.0,35.0
60688826131b7154f9ef1225,Nghĩa Đô,Cầu Giấy,9600.0,48.0
60688827131b7154f9ef1226,Xuân Đỉnh,Từ Liêm,3300.0,42.0
60688827131b7154f9ef1227,Đông Mỹ,Thanh Trì,960.0,52.0
60688827131b7154f9ef1228,Tam Hiệp,Thanh Trì,1200.0,36.0
60688828131b7154f9ef1229,Tam Hiệp,Thanh Trì,1200.0,36.0
60688828131b7154f9ef122a,Đông Mỹ,Thanh Trì,960.0,52.0
60688828131b7154f9ef122b,Láng Hạ,Đống Đa,4200.0,41.0
60688829131b7154f9ef122c,Xuân Đỉnh,Từ Liêm,3650.0,39.0
60688829131b7154f9ef122d,Nhân Chính,Thanh Xuân,3100.0,34.0
6068882a131b7154f9ef122e,Tân Lập,Đan Phượng,5500.0,92.0
6068882a131b7154f9ef122f,Tương Mai,Hoàng Mai,9050.0,78.0
6068882b131b7154f9ef1230,Nhân Chính,Thanh Xuân,24500.0,135.0
6068882b131b7154f9ef1231,Mỹ Đình,Từ Liêm,4900.0,35.0
6068882c131b7154f9ef1232,Quan Hoa,Cầu Giấy,6000.0,56.0
6068882c131b7154f9ef1233,Nhân Chính,Thanh Xuân,2500.0,24.0
6068882d131b7154f9ef1234,Nhân Chính,Thanh Xuân,2500.0,24.0
6068882d131b7154f9ef1235,Quan Hoa,Cầu Giấy,6000.0,56.0
6068882d131b7154f9ef1236,Khâm Thiên,Đống Đa,60.0,30.0
6068882e131b7154f9ef1237,Đại Mỗ,Từ Liêm,2000.0,32.0
6068882e131b7154f9ef1238,Khương Trung,Thanh Xuân,47000.0,50.0
6068882f131b7154f9ef1239,Nhân Chính,Thanh Xuân,2500.0,24.0
6068882f131b7154f9ef123a,Nhân Chính,Thanh Xuân,3100.0,34.0
6068882f131b7154f9ef123b,Nhân Chính,Thanh Xuân,2500.0,24.0
6068882f131b7154f9ef123c,Nhân Chính,Thanh Xuân,3100.0,34.0
60688830131b7154f9ef123d,Phương Liệt,Thanh Xuân,3300.0,47.0
60688832131b7154f9ef123e,Nhân Chính,Thanh Xuân,3100.0,34.0
60688832131b7154f9ef123f,Ngã Tư Sở,Đống Đa,5900.0,46.0
60688834131b7154f9ef1240,Hà Cầu,Hà Đông,3750.0,36.0
60688834131b7154f9ef1241,Trung Liệt,Đống Đa,23000.0,104.0
60688835131b7154f9ef1242,Quan Hoa,Cầu Giấy,2550.0,26.0
60688835131b7154f9ef1243,Xuân Đỉnh,Từ Liêm,3300.0,35.0
60688836131b7154f9ef1244,Nghĩa Đô,Cầu Giấy,5350.0,42.0
60688836131b7154f9ef1245,Nghĩa Tân,Cầu Giấy,12700.0,60.0
60688836131b7154f9ef1246,Xuân Đỉnh,Từ Liêm,3300.0,35.0
60688837131b7154f9ef1247,Xuân Đỉnh,Từ Liêm,3300.0,42.0
60688838131b7154f9ef1248,Quang Minh,Mê Linh,4000.0,192.0
60688838131b7154f9ef1249,Nghĩa Tân,Cầu Giấy,12700.0,60.0
60688839131b7154f9ef124a,Quan Hoa,Cầu Giấy,2550.0,26.0
60688839131b7154f9ef124b,Dịch Vọng,Cầu Giấy,12700.0,56.0
60688839131b7154f9ef124c,Nghĩa Tân,Cầu Giấy,62000.0,147.0
6068883a131b7154f9ef124d,Thanh Xuân Bắc,Thanh Xuân,28500.0,148.0
6068883a131b7154f9ef124e,Thanh Xuân Trung,Thanh Xuân,28500.0,95.0
6068883a131b7154f9ef124f,Xuân Đỉnh,Từ Liêm,3300.0,38.0
6068883b131b7154f9ef1250,Dịch Vọng,Cầu Giấy,61000.0,150.0
6068883b131b7154f9ef1251,Thanh Xuân Bắc,Thanh Xuân,44000.0,170.0
6068883c131b7154f9ef1252,Dịch Vọng,Cầu Giấy,32500.0,60.0
6068883c131b7154f9ef1253,Thịnh Quang,Đống Đa,61500.0,130.0
6068883d131b7154f9ef1254,Quảng An,Tây Hồ,16000.0,550.0
6068883d131b7154f9ef1255,Yên Hòa,Cầu Giấy,42500.0,100.0
6068883d131b7154f9ef1256,Khương Mai,Thanh Xuân,39000.0,137.0
6068883e131b7154f9ef1257,Mai Dịch,Cầu Giấy,760.0,40.0
6068883f131b7154f9ef1258,Thượng Đình,Thanh Xuân,36500.0,100.0
6068883f131b7154f9ef1259,Quan Hoa,Cầu Giấy,150000.0,310.0
60688840131b7154f9ef125a,Trung Hòa,Cầu Giấy,220000.0,540.0
60688841131b7154f9ef125b,Cổ Nhuế,Từ Liêm,25000.0,52.0
60688843131b7154f9ef125c,Mai Dịch,Cầu Giấy,47000.0,140.0
60688844131b7154f9ef125d,Phương Mai,Đống Đa,7000.0,55.0
60688844131b7154f9ef125e,Phương Mai,Đống Đa,7000.0,55.0
60688845131b7154f9ef125f,Quan Hoa,Cầu Giấy,150000.0,310.0
60688845131b7154f9ef1260,Dịch Vọng,Cầu Giấy,200000.0,610.0
60688846131b7154f9ef1261,Mỹ Đình,Từ Liêm,54000.0,165.0
60688846131b7154f9ef1262,Hàng Bột,Đống Đa,7000.0,66.0
60688847131b7154f9ef1263,Hàng Bột,Đống Đa,7000.0,66.0
60688847131b7154f9ef1264,Trung Hòa,Cầu Giấy,58000.0,143.0
60688848131b7154f9ef1265,Bách Khoa,Hai Bà Trưng,10000.0,95.0
60688848131b7154f9ef1266,Thành Công,Ba Đình,1450.0,50.0
60688849131b7154f9ef1267,Khương Trung,Thanh Xuân,29000.0,115.0
60688849131b7154f9ef1268,Nghĩa Tân,Cầu Giấy,16.0,98.0
60688849131b7154f9ef1269,Nhật Tân,Tây Hồ,20.0,2000.0
60688849131b7154f9ef126a,Đại Mỗ,Từ Liêm,2700.0,69.0
6068884a131b7154f9ef126b,Thanh Xuân Bắc,Thanh Xuân,39000.0,88.0
6068884a131b7154f9ef126c,Khương Đình,Thanh Xuân,42000.0,110.0
6068884b131b7154f9ef126d,Trung Liệt,Đống Đa,750.0,37.0
6068884b131b7154f9ef126e,Mễ Trì,Từ Liêm,210000.0,390.0
6068884c131b7154f9ef126f,Nghĩa Tân,Cầu Giấy,155000.0,300.0
6068884d131b7154f9ef1270,Yên Sở,Hoàng Mai,16000.0,99.0
6068884d131b7154f9ef1271,Khương Mai,Thanh Xuân,61000.0,250.0
6068884e131b7154f9ef1272,Xuân Đỉnh,Từ Liêm,3300.0,42.0
6068884e131b7154f9ef1273,Xuân Đỉnh,Từ Liêm,3300.0,35.0
6068884e131b7154f9ef1274,Nghĩa Đô,Cầu Giấy,9600.0,48.0
6068884f131b7154f9ef1275,Bồ Đề,Long Biên,9500.0,60.0
6068884f131b7154f9ef1276,Thịnh Liệt,Hoàng Mai,1500.0,30.0
60688850131b7154f9ef1277,Tương Mai,Hoàng Mai,1500.0,30.0
60688850131b7154f9ef1278,Mai Dịch,Cầu Giấy,9800.0,48.0
60688850131b7154f9ef1279,Nghĩa Tân,Cầu Giấy,32000.0,100.0
60688851131b7154f9ef127a,Mai Dịch,Cầu Giấy,9800.0,48.0
60688851131b7154f9ef127b,Láng Thượng,Đống Đa,3300.0,33.0
60688851131b7154f9ef127c,Phú Thượng,Tây Hồ,5000.0,60.0
60688852131b7154f9ef127d,Láng Thượng,Đống Đa,3300.0,33.0
60688852131b7154f9ef127e,Khâm Thiên,Đống Đa,5100.0,45.0
60688853131b7154f9ef127f,Xuân La,Tây Hồ,50.0,111.0
60688853131b7154f9ef1280,Thanh Liệt,Thanh Trì,2500.0,38.0
60688853131b7154f9ef1281,Mỹ Đình,Từ Liêm,19500.0,75.0
60688854131b7154f9ef1282,Nghĩa Đô,Cầu Giấy,9250.0,50.0
60688854131b7154f9ef1283,Nghĩa Đô,Cầu Giấy,10800.0,50.0
60688854131b7154f9ef1284,Nghĩa Đô,Cầu Giấy,9600.0,46.0
60688854131b7154f9ef1285,Phú Thượng,Tây Hồ,5000.0,60.0
60688855131b7154f9ef1286,Phú Thượng,Tây Hồ,5000.0,60.0
60688855131b7154f9ef1287,Thanh Nhàn,Hai Bà Trưng,30.0,42.0
60688856131b7154f9ef1288,Mai Dịch,Cầu Giấy,86000.0,280.0
60688856131b7154f9ef1289,Văn Quán,Hà Đông,5000.0,38.0
60688857131b7154f9ef128a,Khương Mai,Thanh Xuân,36000.0,85.0
60688857131b7154f9ef128b,Mỹ Đình,Từ Liêm,29500.0,142.0
60688857131b7154f9ef128c,Khương Đình,Thanh Xuân,7000.0,45.0
60688858131b7154f9ef128d,Cát Linh,Đống Đa,51000.0,100.0
60688858131b7154f9ef128e,Trung Hòa,Cầu Giấy,220000.0,540.0
60688858131b7154f9ef128f,Vĩnh Phúc,Ba Đình,3800.0,40.0
60688859131b7154f9ef1290,Giáp Bát,Hoàng Mai,14000.0,50.0
